Time,Success,Length,Machine Hostname,Machine Process Id,Machine Thread Id,Query Finish Time,Query Index,Query Start Time,Query Timeout Trial,Query Trial,Request Group Name,Request Num Planning Attempts,Request Planner Id,Request Planner Type,Robowflex Planner Name,Robowflex Robot Name
2.52382,1.0,14.83424408140485,furkand,360355.0,140031435994880.0,742.379919,0.0,739.856094,0.0,42.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
38.7404,1.0,10.24116037891247,furkand,360355.0,140031427602176.0,748.721138,0.0,709.980749,0.0,40.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
32.5226,1.0,11.386060041151424,furkand,360355.0,140031435994880.0,774.903047,0.0,742.380442,0.0,43.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
18.4674,1.0,11.865796997299734,furkand,360355.0,140031435994880.0,793.370752,0.0,774.903364,0.0,45.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
61.3626,1.0,15.476351657903708,furkand,360355.0,140031427602176.0,810.083916,0.0,748.721351,0.0,44.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
96.3314,1.0,7.858868980667084,furkand,360355.0,140031781541632.0,813.977185,0.0,717.645806,0.0,41.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
137.605,1.0,17.11681204827307,furkand,360355.0,140031410816768.0,819.655798,0.0,682.050765,0.0,38.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
136.225,1.0,7.880163533129748,furkand,360355.0,140031419209472.0,843.930191,0.0,707.704781,0.0,39.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
37.1237,1.0,11.51016856979833,furkand,360355.0,140031781541632.0,851.101138,0.0,813.977423,0.0,48.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
71.09,1.0,14.940004546998026,furkand,360355.0,140031435994880.0,864.461474,0.0,793.371434,0.0,46.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
134.724,1.0,16.797317353916526,furkand,360355.0,140031410816768.0,954.380287,0.0,819.656122,0.0,49.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
195.207,1.0,11.769076192372395,furkand,360355.0,140031427602176.0,1005.292822,0.0,810.085546,0.0,47.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
